cid1,cid2
3255,3639
3255,3640
3255,3648
3255,3652
3255,3658
3255,3672
3255,3676
3255,3715
3255,3746
3255,3749
3255,3767
3255,3780
3255,3793
3255,3823
3255,3826
3255,3827
3255,3877
3255,3878
3255,3883
3255,3890
3255,3899
3255,3911
3255,3928
3255,3929
3255,3937
3255,3954
3255,3957
3255,3958
3255,3961
3255,3962
3255,4034
3255,4052
3255,4058
3255,4075
3255,4091
3255,4107
3255,4112
3255,4138
3255,4158
3255,4159
3255,4168
3255,4170
3255,4171
3255,4173
3255,4178
3255,4189
3255,4192
3255,4200
3255,4205
3255,4236
3255,4253
3255,4259
3255,4264
3255,4409
3255,4411
3255,4419
3255,4463
3255,4485
3255,4509
3255,4510
3255,4543
3255,4583
3255,4585
3255,4594
3255,4595
3255,4599
3255,4603
3255,4614
3255,4634
3255,4635
3255,4645
3255,4666
3255,4679
3255,4691
3255,4740
3255,4812
3255,4829
3255,4834
3255,4856
3255,4873
3255,4885
3255,4889
3255,4894
3255,4900
3255,4917
3255,4927
3255,4943
3255,4946
3255,4991
3255,5002
3255,5005
3255,5029
3255,5035
3255,5038
3255,5039
3255,5040
3255,5073
3255,5076
3255,5090
3255,5095
3255,5152
3255,5155
3255,5203
3255,5212
3255,5234
3255,5245
3255,5253
3255,5267
3255,5291
3255,5358
3255,5372
3255,5379
3255,5391
3255,5402
3255,5412
3255,5478
3255,5487
3255,5496
3255,5512
3255,5514
3255,5523
3255,5533
3255,5538
3255,5544
3255,5556
3255,5572
3255,5578
3255,5584
3255,5645
3255,5647
3255,5650
3255,5651
3255,5656
3255,5726
3255,5732
3255,5735
3255,6691
3255,8953
3255,9433
3255,10631
3255,24486
3255,27661
3255,27686
3255,27991
3255,28112
3255,32797
3255,36811
3255,38904
3255,39765
3255,41693
3255,41781
3255,48175
3255,51263
3255,54374
3255,54454
3255,54688
3255,54808
3255,54841
3255,59708
3255,60147
3255,60164
3255,60795
3255,60831
3255,60835
3255,60865
3255,60953
3255,62924
3255,68740
3255,71616
3255,77999
3255,83786
3255,87177
3255,93860
3255,104865
3255,110635
3255,119607
3255,123620
3255,123631
3255,124087
3255,125889
3255,130881
3255,145068
3255,148192
3255,150311
3255,170361
3255,504578
3255,3002190
3255,3085017
3255,3468412
3255,4183806
3255,4475485
3255,5311027
3255,5311048
3255,5311297
3255,5353980
3255,5381226
3255,5487301
3255,5493381
3255,6398525
3255,6398970
3261,3325
3261,3345
3261,3365
3261,3386
3261,3393
3261,3404
3261,3405
3261,3440
3261,3446
3261,3476
3261,3488
3261,3559
3261,3672
3261,3715
3261,3746
3261,3825
3261,3877
3261,3883
3261,3899
3261,3929
3261,3937
3261,3954
3261,3957
3261,3958
3261,4044
3261,4052
3261,4058
3261,4112
3261,4158
3261,4159
3261,4168
3261,4171
3261,4173
3261,4253
3261,4409
3261,4506
3261,4510
3261,4513
3261,4583
3261,4585
3261,4594
3261,4635
3261,4679
3261,4691
3261,4740
3261,4873
3261,4889
3261,4900
3261,4927
3261,4999
3261,5002
3261,5029
3261,5039
3261,5064
3261,5073
3261,5076
3261,5090
3261,5152
3261,5155
3261,5203
3261,5212
3261,5267
3261,5391
3261,5408
3261,5487
3261,5512
3261,5514
3261,5523
3261,5556
3261,5572
3261,5645
3261,5650
3261,5651
3261,5656
3261,5732
3261,5735
3261,6691
3261,10631
3261,27661
3261,28112
3261,60787
3261,62924
3261,65999
3261,77999
3261,83786
3261,115237
3261,119607
3261,125889
3261,3468412
3261,5311048
3278,3440
3278,3446
3278,3784
3278,4171
3278,4594
3278,6691
3279,3325
3279,3345
3279,3365
3279,3405
3279,3414
3279,3440
3279,3446
3279,3454
3279,3640
3279,3658
3279,3672
3279,3706
3279,3715
3279,3767
3279,3793
3279,3877
3279,3929
3279,3937
3279,3958
3279,3961
3279,4107
3279,4112
3279,4168
3279,4173
3279,4253
3279,4259
3279,4463
3279,4583
3279,4594
3279,4595
3279,4603
3279,4635
3279,4679
3279,4873
3279,4894
3279,4900
3279,4917
3279,4927
3279,4943
3279,5038
3279,5039
3279,5064
3279,5076
3279,5090
3279,5155
3279,5203
3279,5234
3279,5267
3279,5297
3279,5372
3279,5408
3279,5650
3279,5651
3279,5656
3279,5726
3279,5732
3279,6691
3279,54454
3279,54688
3279,59708
3279,60787
3279,60831
3279,60877
3279,64147
3279,71616
3279,74989
3279,83786
3279,148192
3279,150311
3279,213039
3279,3468412
3279,5311039
3279,5353980
3279,5381226
3279,5481350
3291,3878
3291,5514
3291,34312
3291,59708
3305,3325
3305,3339
3305,3405
3305,3440
3305,3446
3305,3454
3305,3639
3305,3640
3305,3648
3305,3652
3305,3661
3305,3672
3305,3676
3305,3702
3305,3715
3305,3746
3305,3767
3305,3825
3305,3883
3305,3899
3305,3937
3305,3954
3305,3958
3305,3961
3305,4052
3305,4112
3305,4158
3305,4159
3305,4168
3305,4171
3305,4173
3305,4409
3305,4485
3305,4510
3305,4594
3305,4595
3305,4616
3305,4674
3305,4679
3305,4691
3305,4894
3305,4900
3305,4909
3305,5029
3305,5035
3305,5038
3305,5039
3305,5073
3305,5090
3305,5203
3305,5245
3305,5267
3305,5352
3305,5372
3305,5391
3305,5523
3305,5650
3305,5732
3305,6691
3305,27661
3305,54454
3305,54688
3305,60831
3305,62924
3305,65999
3305,83786
3305,87177
3305,123631
3305,3468412
3305,4183806
3305,5353980
3308,3325
3308,3333
3308,3339
3308,3345
3308,3348
3308,3350
3308,3365
3308,3379
3308,3385
3308,3386
3308,3393
3308,3394
3308,3403
3308,3404
3308,3405
3308,3410
3308,3419
3308,3440
3308,3446
3308,3461
3308,3463
3308,3476
3308,3478
3308,3488
3308,3510
3308,3516
3308,3639
3308,3640
3308,3652
3308,3658
3308,3672
3308,3676
3308,3696
3308,3715
3308,3746
3308,3749
3308,3767
3308,3780
3308,3823
3308,3825
3308,3826
3308,3878
3308,3883
3308,3890
3308,3899
3308,3902
3308,3911
3308,3937
3308,3957
3308,3958
3308,3961
3308,3962
3308,4034
3308,4052
3308,4054
3308,4058
3308,4091
3308,4107
3308,4112
3308,4158
3308,4159
3308,4168
3308,4170
3308,4171
3308,4205
3308,4236
3308,4253
3308,4259
3308,4409
3308,4411
3308,4449
3308,4485
3308,4510
3308,4513
3308,4543
3308,4547
3308,4583
3308,4585
3308,4594
3308,4595
3308,4603
3308,4609
3308,4634
3308,4635
3308,4666
3308,4674
3308,4679
3308,4691
3308,4740
3308,4829
3308,4856
3308,4873
3308,4885
3308,4889
3308,4894
3308,4900
3308,4917
3308,4927
3308,4946
3308,5002
3308,5005
3308,5029
3308,5035
3308,5038
3308,5039
3308,5064
3308,5073
3308,5078
3308,5090
3308,5095
3308,5152
3308,5203
3308,5210
3308,5212
3308,5245
3308,5267
3308,5352
3308,5358
3308,5372
3308,5376
3308,5379
3308,5381
3308,5391
3308,5401
3308,5402
3308,5487
3308,5512
3308,5514
3308,5523
3308,5533
3308,5544
3308,5556
3308,5645
3308,5647
3308,5650
3308,5651
3308,5656
3308,5731
3308,5732
3308,5735
3308,6691
3308,10631
3308,19090
3308,27661
3308,32797
3308,38904
3308,41781
3308,47725
3308,54454
3308,54688
3308,59708
3308,60147
3308,60795
3308,60831
3308,60835
3308,60854
3308,62924
3308,65999
3308,68740
3308,77993
3308,77999
3308,83786
3308,87177
3308,91270
3308,93860
3308,110635
3308,119607
3308,123620
3308,124087
3308,125889
3308,130881
3308,150311
3308,150610
3308,152945
3308,154059
3308,170361
3308,443871
3308,3002190
3308,3468412
3308,4183806
3308,4475485
3308,4659568
3308,5311297
3308,5353980
3308,5487301
3308,6398525
3308,6918453
3310,3324
3310,3325
3310,3339
3310,3345
3310,3348
3310,3350
3310,3365
3310,3367
3310,3385
3310,3386
3310,3405
3310,3410
3310,3440
3310,3446
3310,3454
3310,3461
3310,3467
3310,3476
3310,3478
3310,3488
3310,3510
3310,3559
3310,3639
3310,3640
3310,3648
3310,3657
3310,3658
3310,3661
3310,3672
3310,3676
3310,3690
3310,3746
3310,3749
3310,3750
3310,3793
3310,3821
3310,3825
3310,3877
3310,3883
3310,3911
3310,3929
3310,3937
3310,3954
3310,3957
3310,3958
3310,3961
3310,4053
3310,4058
3310,4091
3310,4112
3310,4159
3310,4168
3310,4171
3310,4173
3310,4200
3310,4205
3310,4211
3310,4212
3310,4253
3310,4259
3310,4419
3310,4425
3310,4485
3310,4510
3310,4513
3310,4539
3310,4543
3310,4583
3310,4585
3310,4594
3310,4595
3310,4603
3310,4609
3310,4616
3310,4634
3310,4635
3310,4666
3310,4674
3310,4679
3310,4691
3310,4812
3310,4829
3310,4834
3310,4873
3310,4894
3310,4900
3310,4917
3310,4927
3310,4943
3310,4946
3310,5029
3310,5038
3310,5039
3310,5076
3310,5090
3310,5184
3310,5203
3310,5212
3310,5234
3310,5267
3310,5291
3310,5372
3310,5376
3310,5379
3310,5391
3310,5394
3310,5426
3310,5453
3310,5478
3310,5496
3310,5512
3310,5514
3310,5515
3310,5523
3310,5538
3310,5544
3310,5556
3310,5578
3310,5645
3310,5647
3310,5650
3310,5651
3310,5656
3310,5672
3310,5732
3310,5734
3310,5746
3310,5978
3310,6691
3310,8953
3310,13342
3310,14888
3310,19090
3310,24486
3310,27661
3310,34312
3310,38904
3310,41781
3310,47725
3310,54374
3310,54454
3310,54688
3310,59708
3310,60147
3310,60184
3310,60754
3310,60831
3310,60953
3310,62924
3310,65999
3310,68740
3310,71616
3310,72467
3310,77999
3310,83786
3310,87177
3310,93860
3310,119182
3310,123620
3310,123631
3310,124087
3310,125889
3310,130881
3310,147912
3310,148211
3310,150311
3310,151165
3310,216326
3310,444013
3310,667490
3310,3062316
3310,3085017
3310,3468412
3310,4475485
3310,5311039
3310,5311048
3310,5311297
3310,5353980
3310,5473385
3310,6398525
3324,3325
3324,3339
3324,3345
3324,3348
3324,3350
3324,3365
3324,3367
3324,3386
3324,3405
3324,3419
3324,3440
3324,3446
3324,3463
3324,3467
3324,3476
3324,3478
3324,3488
3324,3510
3324,3639
3324,3652
3324,3672
3324,3676
3324,3746
3324,3877
3324,3878
3324,3883
3324,3890
3324,3937
3324,3957
3324,3958
3324,3961
3324,4052
3324,4091
3324,4112
3324,4158
3324,4159
3324,4168
3324,4170
3324,4171
3324,4173
3324,4205
3324,4236
3324,4253
3324,4259
3324,4409
3324,4485
3324,4509
3324,4583
3324,4585
3324,4594
3324,4595
3324,4614
3324,4635
3324,4674
3324,4679
3324,4691
3324,4873
3324,4885
3324,4889
3324,4894
3324,4900
3324,4911
3324,4917
3324,4927
3324,4946
3324,5002
3324,5029
3324,5035
3324,5038
3324,5039
3324,5040
3324,5064
3324,5076
3324,5090
3324,5203
3324,5245
3324,5267
3324,5358
3324,5372
3324,5379
3324,5391
3324,5402
3324,5408
3324,5426
3324,5512
3324,5514
3324,5523
3324,5538
3324,5544
3324,5647
3324,5650
3324,5651
3324,5656
3324,5719
3324,5732
3324,5735
3324,5878
3324,5978
3324,6691
3324,8953
3324,10631
3324,19090
3324,27661
3324,34312
3324,38904
3324,54454
3324,54688
3324,59708
3324,60831
3324,60835
3324,60865
3324,62924
3324,64147
3324,68740
3324,74989
3324,77999
3324,83786
3324,87177
3324,93860
3324,119607
3324,125889
3324,130881
3324,148211
3324,150311
3324,213039
3324,216326
3324,3468412
3324,4475485
3324,5311048
3324,5311297
3324,5481350
3325,3333
3325,3339
3325,3345
3325,3348
3325,3350
3325,3365
3325,3367
3325,3379
3325,3382
3325,3385
3325,3386
3325,3393
3325,3394
3325,3397
3325,3403
3325,3404
3325,3405
3325,3410
3325,3414
3325,3419
3325,3440
3325,3446
3325,3449
3325,3454
3325,3461
3325,3463
3325,3467
3325,3476
3325,3478
3325,3488
3325,3494
3325,3510
3325,3516
3325,3559
3325,3637
3325,3639
3325,3640
3325,3648
3325,3652
3325,3657
3325,3658
3325,3661
3325,3672
3325,3676
3325,3690
3325,3696
3325,3702
3325,3715
3325,3724
3325,3730
3325,3734
3325,3741
3325,3746
3325,3749
3325,3750
3325,3763
3325,3767
3325,3780
3325,3784
3325,3793
3325,3821
3325,3823
3325,3825
3325,3826
3325,3827
3325,3869
3325,3877
3325,3878
3325,3883
3325,3890
3325,3899
3325,3902
3325,3911
3325,3929
3325,3937
3325,3954
3325,3957
3325,3958
3325,3961
3325,3962
3325,4034
3325,4044
3325,4052
3325,4053
3325,4054
3325,4058
3325,4075
3325,4091
3325,4107
3325,4112
3325,4138
3325,4158
3325,4159
3325,4168
3325,4170
3325,4171
3325,4173
3325,4178
3325,4189
3325,4192
3325,4200
3325,4201
3325,4205
3325,4212
3325,4236
3325,4253
3325,4259
3325,4264
3325,4409
3325,4411
3325,4419
3325,4449
3325,4463
3325,4473
3325,4485
3325,4499
3325,4506
3325,4509
3325,4510
3325,4513
3325,4539
3325,4543
3325,4547
3325,4583
3325,4585
3325,4594
3325,4595
3325,4599
3325,4601
3325,4603
3325,4609
3325,4614
3325,4616
3325,4634
3325,4635
3325,4666
3325,4674
3325,4675
3325,4679
3325,4691
3325,4727
3325,4740
3325,4745
3325,4748
3325,4771
3325,4812
3325,4819
3325,4829
3325,4834
3325,4845
3325,4856
3325,4873
3325,4885
3325,4889
3325,4893
3325,4894
3325,4900
3325,4909
3325,4911
3325,4917
3325,4920
3325,4927
3325,4943
3325,4946
3325,4991
3325,4999
3325,5002
3325,5005
3325,5029
3325,5035
3325,5038
3325,5039
3325,5040
3325,5064
3325,5073
3325,5076
3325,5077
3325,5078
3325,5090
3325,5095
3325,5152
3325,5155
3325,5184
3325,5203
3325,5206
3325,5210
3325,5212
3325,5234
3325,5245
3325,5253
3325,5267
3325,5291
3325,5352
3325,5358
3325,5372
3325,5376
3325,5379
3325,5391
3325,5394
3325,5401
3325,5402
3325,5408
3325,5412
3325,5426
3325,5466
3325,5472
3325,5478
3325,5487
3325,5496
3325,5512
3325,5514
3325,5515
3325,5523
3325,5525
3325,5533
3325,5538
3325,5544
3325,5556
3325,5572
3325,5578
3325,5593
3325,5645
3325,5647
3325,5650
3325,5651
3325,5656
3325,5672
3325,5717
3325,5719
3325,5726
3325,5731
3325,5732
3325,5734
3325,5735
3325,5771
3325,5978
3325,6691
3325,8953
3325,9433
3325,10631
3325,13342
3325,14888
3325,19090
3325,24486
3325,27661
3325,27686
3325,27991
3325,28112
3325,32797
3325,34312
3325,36339
3325,38904
3325,39765
3325,41774
3325,41781
3325,47725
3325,54374
3325,54454
3325,54547
3325,54688
3325,54841
3325,56339
3325,59708
3325,60147
3325,60184
3325,60198
3325,60612
3325,60696
3325,60754
3325,60787
3325,60795
3325,60815
3325,60831
3325,60835
3325,60843
3325,60852
3325,60854
3325,60865
3325,60871
3325,60877
3325,60953
3325,62924
3325,64147
3325,65999
3325,68740
3325,68844
3325,71329
3325,71616
3325,72054
3325,72467
3325,74989
3325,77993
3325,77999
3325,83786
3325,87177
3325,93860
3325,104741
3325,104865
3325,110634
3325,110635
3325,119182
3325,119607
3325,123620
3325,123631
3325,124087
3325,125889
3325,130881
3325,131536
3325,148192
3325,148211
3325,150310
3325,150311
3325,151165
3325,152945
3325,153941
3325,154059
3325,156419
3325,160051
3325,163742
3325,170361
3325,176870
3325,197712
3325,213039
3325,216239
3325,216326
3325,443871
3325,444033
3325,508230
3325,667490
3325,1349907
3325,3002190
3325,3062316
3325,3081884
3325,3085017
3325,3468412
3325,4183806
3325,4475485
3325,4659568
3325,5281104
3325,5282226
3325,5311027
3325,5311039
3325,5311048
3325,5311082
3325,5311181
3325,5311297
3325,5329102
3325,5353980
3325,5381226
3325,5481350
3325,5487301
3325,5493381
3325,6398525
3325,6398970
3325,6435110
3325,6447131
3333,3339
3333,3345
3333,3348
3333,3350
3333,3355
3333,3365
3333,3379
3333,3385
3333,3386
3333,3403
3333,3405
3333,3410
3333,3419
3333,3440
3333,3446
3333,3449
3333,3461
3333,3463
3333,3476
3333,3478
3333,3488
3333,3516
3333,3559
3333,3637
3333,3639
3333,3640
3333,3648
3333,3652
3333,3657
3333,3658
3333,3672
3333,3676
3333,3702
3333,3715
3333,3746
3333,3749
3333,3780
3333,3793
3333,3823
3333,3825
3333,3826
3333,3869
3333,3877
3333,3878
3333,3883
3333,3890
3333,3899
3333,3911
3333,3914
3333,3928
3333,3929
3333,3937
3333,3954
3333,3957
3333,3958
3333,3961
3333,3962
3333,4034
3333,4052
3333,4054
3333,4075
3333,4091
3333,4107
3333,4112
3333,4138
3333,4159
3333,4168
3333,4170
3333,4171
3333,4173
3333,4201
3333,4205
3333,4236
3333,4253
3333,4259
3333,4409
3333,4411
3333,4485
3333,4509
3333,4510
3333,4542
3333,4543
3333,4547
3333,4583
3333,4585
3333,4594
3333,4595
3333,4599
3333,4609
3333,4616
3333,4634
3333,4635
3333,4666
3333,4674
3333,4679
3333,4691
3333,4740
3333,4829
3333,4856
3333,4873
3333,4885
3333,4889
3333,4894
3333,4900
3333,4909
3333,4917
3333,4927
3333,4932
3333,4943
3333,4946
3333,5002
3333,5005
3333,5029
3333,5035
3333,5038
3333,5039
3333,5040
3333,5064
3333,5073
3333,5076
3333,5090
3333,5095
3333,5152
3333,5203
3333,5212
3333,5234
3333,5245
3333,5253
3333,5267
3333,5291
3333,5352
3333,5372
3333,5379
3333,5391
3333,5394
3333,5401
3333,5402
3333,5408
3333,5426
3333,5478
3333,5512
3333,5514
3333,5523
3333,5544
3333,5584
3333,5645
3333,5647
3333,5650
3333,5651
3333,5656
3333,5732
3333,5735
3333,5746
3333,6691
3333,8953
3333,10631
3333,19090
3333,24011
3333,27661
3333,28112
3333,32797
3333,38904
3333,41774
3333,41781
3333,54374
3333,54454
3333,54688
3333,56959
3333,59708
3333,60147
3333,60184
3333,60754
3333,60795
3333,60831
3333,60835
3333,60852
3333,62924
3333,65999
3333,68740
3333,71329
3333,71616
3333,77999
3333,83786
3333,87177
3333,93860
3333,104865
3333,110634
3333,110635
3333,119607
3333,123620
3333,123631
3333,124087
3333,125889
3333,130881
3333,150311
3333,152945
3333,154059
3333,156419
3333,170361
3333,176168
3333,197712
3333,216239
3333,216326
3333,443871
3333,508230
3333,3085017
3333,3468412
3333,4475485
3333,5281007
3333,5281104
3333,5282226
3333,5311027
3333,5311048
3333,5311181
3333,5311297
3333,5329102
3333,5353980
3333,5487301
3333,5493444
3333,6398525
3339,3345
3339,3348
3339,3350
3339,3355
3339,3365
3339,3367
3339,3379
3339,3382
3339,3384
3339,3385
3339,3386
3339,3393
3339,3403
3339,3404
3339,3405
3339,3410
3339,3419
3339,3440
3339,3446
3339,3449
3339,3461
3339,3463
3339,3467
3339,3476
3339,3478
3339,3488
3339,3516
3339,3559
3339,3639
3339,3640
3339,3648
3339,3652
3339,3657
3339,3658
3339,3672
3339,3676
3339,3696
3339,3702
3339,3706
3339,3715
3339,3741
3339,3746
3339,3749
3339,3780
3339,3784
3339,3793
3339,3823
3339,3825
3339,3826
3339,3877
3339,3878
3339,3883
3339,3890
3339,3899
3339,3902
3339,3911
3339,3929
3339,3937
3339,3954
3339,3957
3339,3958
3339,3961
3339,3962
3339,4034
3339,4044
3339,4052
3339,4054
3339,4058
3339,4075
3339,4091
3339,4095
3339,4107
3339,4112
3339,4138
3339,4158
3339,4159
3339,4168
3339,4170
3339,4171
3339,4173
3339,4189
3339,4195
3339,4201
3339,4205
3339,4236
3339,4253
3339,4259
3339,4409
3339,4411
3339,4449
3339,4463
3339,4473
3339,4485
3339,4499
3339,4509
3339,4510
3339,4513
3339,4536
3339,4539
3339,4542
3339,4543
3339,4547
3339,4583
3339,4585
3339,4594
3339,4595
3339,4599
3339,4601
3339,4609
3339,4614
3339,4616
3339,4634
3339,4635
3339,4666
3339,4674
3339,4679
3339,4691
3339,4740
3339,4748
3339,4771
3339,4819
3339,4828
3339,4829
3339,4845
3339,4856
3339,4873
3339,4885
3339,4889
3339,4894
3339,4900
3339,4909
3339,4917
3339,4920
3339,4927
3339,4943
3339,4946
3339,4999
3339,5002
3339,5005
3339,5029
3339,5035
3339,5038
3339,5039
3339,5040
3339,5064
3339,5073
3339,5076
3339,5077
3339,5078
3339,5090
3339,5095
3339,5152
3339,5155
3339,5203
3339,5210
3339,5212
3339,5234
3339,5245
3339,5253
3339,5267
3339,5291
3339,5352
3339,5358
3339,5372
3339,5376
3339,5379
3339,5391
3339,5394
3339,5401
3339,5402
3339,5408
3339,5426
3339,5454
3339,5472
3339,5478
3339,5487
3339,5496
3339,5512
3339,5514
3339,5523
3339,5525
3339,5533
3339,5538
3339,5544
3339,5556
3339,5572
3339,5645
3339,5647
3339,5650
3339,5651
3339,5656
3339,5717
3339,5719
3339,5726
3339,5731
3339,5732
3339,5734
3339,5735
3339,5878
3339,5978
3339,6691
3339,8953
3339,9052
3339,10631
3339,16231
3339,19090
3339,24486
3339,27661
3339,28112
3339,32797
3339,34312
3339,38904
3339,41317
3339,41774
3339,41781
3339,54374
3339,54454
3339,54688
3339,54841
3339,56959
3339,59708
3339,60147
3339,60184
3339,60198
3339,60754
3339,60787
3339,60795
3339,60831
3339,60835
3339,60852
3339,60854
3339,60865
3339,60877
3339,60953
3339,62924
3339,65027
3339,65999
3339,68740
3339,68844
3339,71158
3339,71329
3339,72054
3339,74989
3339,77993
3339,77999
3339,82146
3339,83786
3339,87177
3339,91270
3339,93860
3339,104865
3339,110634
3339,110635
3339,119607
3339,123620
3339,124087
3339,125017
3339,125889
3339,130881
3339,131536
3339,148192
3339,150310
3339,150311
3339,152945
3339,154059
3339,156419
3339,160051
3339,163742
3339,170361
3339,197712
3339,213039
3339,216239
3339,216326
3339,443871
3339,667490
3339,3002190
3339,3062316
3339,3081884
3339,3085017
3339,3468412
3339,4183806
3339,4475485
3339,5281104
3339,5311027
3339,5311048
3339,5311297
3339,5329102
3339,5353980
3339,5481350
3339,5487301
3339,5493381
3339,5493444
3339,6398525
3339,6398970
3339,6447131
3345,3348
3345,3350
3345,3355
3345,3365
3345,3367
3345,3373
3345,3379
3345,3382
3345,3385
3345,3386
3345,3393
3345,3394
3345,3397
3345,3403
3345,3404
3345,3405
3345,3410
3345,3419
3345,3440
3345,3446
3345,3449
3345,3454
3345,3461
3345,3463
3345,3467
3345,3476
3345,3478
3345,3488
3345,3494
3345,3510
3345,3516
3345,3559
3345,3562
3345,3639
3345,3640
3345,3648
3345,3652
3345,3657
3345,3658
3345,3661
3345,3672
3345,3676
3345,3690
3345,3696
3345,3702
3345,3715
3345,3724
3345,3734
3345,3746
3345,3749
3345,3750
3345,3763
3345,3767
3345,3780
3345,3784
3345,3793
3345,3821
3345,3823
3345,3825
3345,3826
3345,3869
3345,3877
3345,3878
3345,3883
3345,3890
3345,3899
3345,3902
3345,3911
3345,3929
3345,3937
3345,3954
3345,3957
3345,3958
3345,3961
3345,3962
3345,3964
3345,4034
3345,4044
3345,4052
3345,4053
3345,4054
3345,4058
3345,4064
3345,4075
3345,4091
3345,4095
3345,4107
3345,4112
3345,4138
3345,4158
3345,4159
3345,4168
3345,4170
3345,4171
3345,4173
3345,4178
3345,4189
3345,4192
3345,4200
3345,4201
3345,4205
3345,4212
3345,4236
3345,4253
3345,4259
3345,4264
3345,4409
3345,4411
3345,4419
3345,4425
3345,4440
3345,4449
3345,4463
3345,4473
3345,4485
3345,4497
3345,4499
3345,4506
3345,4509
3345,4510
3345,4513
3345,4536
3345,4539
3345,4542
3345,4543
3345,4547
3345,4583
3345,4585
3345,4594
3345,4595
3345,4599
3345,4601
3345,4603
3345,4607
3345,4609
3345,4614
3345,4616
3345,4634
3345,4635
3345,4666
3345,4674
3345,4675
3345,4679
3345,4691
3345,4736
3345,4740
3345,4748
3345,4812
3345,4819
3345,4829
3345,4834
3345,4845
3345,4856
3345,4873
3345,4885
3345,4889
3345,4894
3345,4900
3345,4909
3345,4911
3345,4917
3345,4920
3345,4927
3345,4943
3345,4946
3345,4991
3345,5002
3345,5005
3345,5029
3345,5035
3345,5038
3345,5039
3345,5040
3345,5064
3345,5070
3345,5073
3345,5076
3345,5077
3345,5078
3345,5090
3345,5095
3345,5152
3345,5155
3345,5184
3345,5203
3345,5206
3345,5210
3345,5212
3345,5234
3345,5245
3345,5253
3345,5267
3345,5291
3345,5352
3345,5358
3345,5372
3345,5376
3345,5379
3345,5391
3345,5394
3345,5401
3345,5402
3345,5408
3345,5412
3345,5426
3345,5466
3345,5472
3345,5478
3345,5487
3345,5496
3345,5512
3345,5514
3345,5515
3345,5523
3345,5533
3345,5538
3345,5544
3345,5556
3345,5578
3345,5596
3345,5645
3345,5647
3345,5650
3345,5651
3345,5656
3345,5672
3345,5717
3345,5719
3345,5726
3345,5731
3345,5732
3345,5734
3345,5735
3345,5771
3345,5878
3345,5978
3345,6691
3345,8953
3345,9052
3345,9433
3345,10631
3345,12536
3345,13342
3345,14888
3345,16231
3345,19090
3345,24486
3345,27661
3345,27686
3345,27991
3345,28112
3345,32797
3345,34312
3345,36339
3345,36811
3345,38904
3345,39765
3345,41693
3345,41774
3345,41781
3345,42113
3345,47320
3345,47725
3345,51263
3345,54374
3345,54454
3345,54547
3345,54688
3345,54841
3345,56339
3345,56959
3345,57537
3345,59708
3345,60147
3345,60164
3345,60184
3345,60198
3345,60612
3345,60696
3345,60795
3345,60815
3345,60831
3345,60835
3345,60843
3345,60852
3345,60854
3345,60865
3345,60877
3345,60953
3345,62924
3345,64147
3345,65999
3345,68740
3345,71273
3345,71329
3345,71616
3345,72054
3345,72467
3345,74989
3345,77993
3345,77999
3345,83786
3345,87177
3345,91270
3345,93860
3345,104741
3345,104865
3345,110634
3345,110635
3345,115237
3345,119607
3345,123606
3345,123620
3345,123631
3345,124087
3345,125017
3345,125889
3345,130881
3345,131536
3345,145068
3345,147912
3345,148192
3345,148211
3345,150310
3345,150311
3345,150610
3345,151165
3345,152945
3345,154059
3345,156419
3345,160051
3345,163742
3345,170361
3345,176168
3345,176870
3345,197712
3345,213039
3345,216239
3345,216326
3345,443871
3345,504578
3345,657298
3345,667490
3345,1349907
3345,3002190
3345,3062316
3345,3081884
3345,3085017
3345,3468412
3345,4183806
3345,4475485
3345,5281007
3345,5281104
3345,5282044
3345,5282226
3345,5311027
3345,5311039
3345,5311048
3345,5311082
3345,5311181
3345,5311297
3345,5329102
3345,5353980
3345,5381226
3345,5481350
3345,5487301
3345,5493381
3345,5493444
3345,6398525
3348,3350
3348,3355
3348,3365
3348,3379
3348,3382
3348,3385
3348,3386
3348,3393
3348,3403
3348,3404
3348,3405
3348,3410
3348,3419
3348,3440
3348,3446
3348,3449
3348,3461
3348,3463
3348,3467
3348,3476
3348,3478
3348,3488
3348,3494
3348,3510
3348,3516
3348,3559
3348,3639
3348,3640
3348,3642
3348,3648
3348,3652
3348,3657
3348,3658
3348,3672
3348,3676
3348,3696
3348,3702
3348,3706
3348,3715
3348,3736
3348,3746
3348,3749
3348,3750
3348,3767
3348,3780
3348,3784
3348,3793
3348,3823
3348,3825
3348,3826
3348,3827
3348,3869
3348,3877
3348,3878
3348,3883
3348,3890
3348,3899
3348,3902
3348,3911
3348,3914
3348,3929
3348,3937
3348,3954
3348,3957
3348,3958
3348,3961
3348,3962
3348,4034
3348,4052
3348,4054
3348,4058
3348,4075
3348,4091
3348,4095
3348,4107
3348,4112
3348,4138
3348,4158
3348,4159
3348,4168
3348,4170
3348,4171
3348,4173
3348,4200
3348,4205
3348,4212
3348,4236
3348,4253
3348,4259
3348,4264
3348,4409
3348,4411
3348,4440
3348,4449
3348,4451
3348,4463
3348,4485
3348,4499
3348,4509
3348,4510
3348,4513
3348,4536
3348,4542
3348,4543
3348,4547
3348,4583
3348,4585
3348,4594
3348,4595
3348,4599
3348,4601
3348,4603
3348,4609
3348,4614
3348,4616
3348,4634
3348,4635
3348,4666
3348,4674
3348,4679
3348,4691
3348,4740
3348,4748
3348,4771
3348,4819
